X,Y,UNITDESC,ARTERIALCLASSCD,SIGNAL_TYPE_x,collision_count,streetlights,streetlights_height_avg,related_street_num,PVMTCONDINDX1_mean,SLOPE_PCT_mean,TRANCLASS_mean,SPEEDLIMIT_mean,SIGNAL_TYPE_y,COMPTYPE,CONDITION,INT_SIGNAL_TYPE_CD,PEDSIGNALYN,PEDAUDIODEVICEYN,PP_QUANTITY,PH_QUANTITY,BIKESIGNALHDYN,LTTURNSIGNALYN,RTTURNSIGNALYN,DETDEVSTOPBARYN,DETDEVADVANCEDYN,DETDEVSYSTEMYN,NUM_ATTACHMENTS
-122.337454237,47.6150567510001,7TH AVE AND VIRGINIA ST,2.0,CITY,56,3,0.0,4.0,73.25,2.5,2.25,25.0,PRE,74.0,FAIR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.3224817,47.5901768640001,AIRPORT WAY S AND AIRPORT SB WAY S,1.0,NONE,2,3,35.0,1.0,83.0,0.0,2.0,30.0,SEMI,74.0,POOR,NONE,N,N,2.0,12.0,N,N,N,N,N,N,49.0
-122.325055208,47.599190757,MAYNARD AVE S AND S JACKSON ST,1.0,CITY,18,1,0.0,4.0,76.25,6.75,1.0,22.5,SEMI,74.0,GOOD,CITY,N,N,8.0,8.0,N,N,N,N,N,N,0.0
-122.330906588,47.6287132670001,FAIRVIEW AVE N AND YALE AVE N,1.0,HALFPED,11,1,33.0,3.0,48.0,0.0,2.0,23.33333333333333,SEMI,74.0,POOR,HALFPED,Y,N,2.0,4.0,N,N,N,N,N,N,0.0
-122.322917821,47.6102667980001,MADISON ST AND SUMMIT AVE,1.0,CITY,21,3,36.66666666666666,3.0,55.0,2.0,1.3333333333333333,23.33333333333333,PRE,74.0,GOOD,CITY,N,Y,15.0,8.0,N,N,N,N,N,N,0.0
-122.320846154,47.6575192270001,7TH AVE NE AND NE 42ND ST,1.0,STATE,8,1,70.0,4.0,44.75,6.0,2.5,23.75,SEMI,74.0, ,STATE,N,N,0.0,0.0,N,N,N,N,N,N,0.0
-122.29665818,47.6612488650001,U VILLAGE DR AND NE 45TH ST,1.0,CITY,34,1,35.0,2.0,71.0,0.5,3.0,30.0,SEMI,74.0,GOOD,CITY,N,N,4.0,6.0,N,N,N,N,N,N,0.0
-122.382127506,47.675985462,20TH AVE NW AND NW 65TH ST,2.0,CITY,16,2,47.5,4.0,72.75,2.25,0.0,23.75,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.31677997,47.6092265950001,12TH AVE AND E COLUMBIA ST,2.0,CITY,12,3,35.0,3.0,60.66666666666666,1.0,1.3333333333333333,23.33333333333333,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.290698866,47.5697706130001,RAINIER AVE S AND S CHARLESTOWN ST,1.0,CITY,55,2,33.0,3.0,80.33333333333333,0.6666666666666666,1.3333333333333333,23.33333333333333,SEMI,74.0,GOOD,CITY,N,N,6.0,8.0,N,Y,N,N,N,N,0.0
-122.271083078,47.6699648360001,SAND POINT WAY NE AND NE WINDERMERE RD,1.0,CITY,13,0,0.0,3.0,69.66666666666667,2.6666666666666665,2.0,26.666666666666668,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.315975084,47.5485879940001,13TH AVE S AND AIRPORT WAY S,1.0,CITY,40,0,0.0,3.0,76.33333333333333,0.3333333333333333,3.0,25.0,SEMI,74.0,GOOD,CITY,N,N,4.0,12.0,N,N,N,N,Y,N,5.0
-122.305466725,47.697568856,LAKE CITY WAY NE AND NE 95TH ST,1.0,CITY,56,0,0.0,3.0,25.666666666666668,4.666666666666667,2.333333333333333,31.666666666666668,SEMI,74.0,FAIR,CITY,N,N,6.0,4.0,N,Y,N,Y,N,N,0.0
-122.328525685,47.7031800450001,1ST AVE NE AND NE 103RD ST,1.0,STATE,40,1,35.0,3.0,38.333333333333336,2.0,1.6666666666666667,25.0,SEMI,74.0, ,STATE,N,N,5.0,0.0,N,N,N,N,N,N,0.0
-122.360751485,47.703485904,3RD AVE NW AND NW 103RD S ST,2.0,CITY,14,1,50.0,2.0,34.0,0.5,3.0,25.0,SEMI,74.0,FAIR,CITY,N,N,2.0,4.0,N,N,N,N,N,N,0.0
-122.342181391,47.540352978,HIGHLAND PARK WAY SW AND WEST MARGINAL WAY SW,1.0,CITY,67,0,0.0,4.0,68.0,2.75,3.0,27.5,FULL,74.0,POOR,CITY,N,N,8.0,16.0,N,Y,N,N,N,N,1.0
-122.334876984,47.6170494500001,TERRY AVE AND VIRGINIA ST,2.0,CITY,13,4,0.0,4.0,61.75,3.75,1.5,22.5,SEMI,74.0,FAIR,CITY,N,N,0.0,12.0,N,N,N,N,N,N,0.0
-122.27766411,47.551176024,RAINIER AVE S AND S ORCAS ST,1.0,CITY,142,2,37.0,4.0,66.25,1.25,1.0,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,Y,N,N,N,N,0.0
-122.313462214,47.5672430710001,15TH AVE S AND S DAKOTA ST,1.0,HALFPED,23,4,43.75,4.0,56.5,3.75,1.0,22.5,SEMI,74.0,GOOD,HALFPED,N,N,8.0,4.0,N,N,N,N,N,N,1.0
-122.332640196,47.60916022,6TH AVE AND UNIVERSITY ST,1.0,CITY,108,0,0.0,4.0,28.75,4.25,3.0,23.75,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.325891459,47.6397270210001,EASTLAKE AVE E AND E LYNN ST,1.0,CITY,32,4,41.0,4.0,43.75,4.75,1.0,23.75,PRE,74.0,POOR,CITY,N,N,2.0,16.0,N,N,N,N,N,N,1.0
-122.302141038,47.5903188140001,23RD AVE S AND MOUNTAINS TO SOUND TRL,1.0,MIDXWALK,0,2,32.5,4.0,39.5,3.5,1.5,22.5,SEMI,74.0,POOR,MIDXWALK,Y,Y,2.0,2.0,N,N,N,N,N,N,0.0
-122.318437934,47.6649439610001,9TH AVE NE AND NE 50TH ST,1.0,CITY,60,4,33.0,4.0,49.75,3.5,1.5,22.5,SEMI,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.309475645,47.664875776,17TH NB AVE NE AND NE 50TH ST,3.0,CITY,10,3,38.333333333333336,2.0,43.0,3.0,3.0,25.0,SEMI,74.0,POOR,CITY,N,N,8.0,8.0,N,N,N,N,N,N,0.0
-122.376176888,47.6447696120001,15TH AVE W AND W ARMOUR ST,1.0,HALFPED,26,1,60.0,3.0,48.0,2.333333333333333,1.3333333333333333,26.666666666666668,SEMI,74.0,FAIR,HALFPED,Y,N,2.0,2.0,N,N,N,N,N,N,0.0
-122.345423271,47.5173034360001,8TH AVE SW AND SW ROXBURY ST,1.0,CITY,107,1,35.0,3.0,86.0,2.0,2.333333333333333,25.0,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,Y,N,N,N,N,0.0
-122.376108664,47.648468285,15TH AV W NB OFF RP AND W DRAVUS ST,1.0,CITY,24,3,30.0,3.0,55.0,6.666666666666667,1.0,26.666666666666668,SEMI,74.0,GOOD,CITY,N,N,12.0,0.0,N,Y,N,N,N,N,0.0
-122.37100295,47.6285889210001,ELLIOTT AVE W AND W PROSPECT ST,1.0,CITY,17,2,55.0,4.0,51.5,3.25,1.0,22.5,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,Y,N,N,0.0
-122.292264811,47.7264754190001,LAKE CITY WAY NE AND NE 135TH ST,1.0,NONE,26,0,0.0,4.0,20.5,4.25,1.0,27.5,FULL,74.0, ,NONE,Y,N,4.0,0.0,N,N,N,N,N,N,0.0
-122.374662896,47.631472918,ELLIOTT AVE W AND W GALER ST FLYOVER,1.0,CITY,13,1,60.0,3.0,45.333333333333336,0.0,1.3333333333333333,25.0,SEMI,74.0,FAIR,CITY,N,N,2.0,8.0,N,Y,N,N,N,N,0.0
-122.349741011,47.646147027,NICKERSON ST AND WESTLAKE AVE N,1.0,CITY,44,2,35.0,2.0,69.0,1.5,2.5,25.0,SEMI,74.0,POOR,CITY,N,N,10.0,20.0,N,Y,Y,N,N,N,0.0
-122.331696437,47.611468695,8TH AVE AND CONVENTION CTR DR,2.0,CITY,1,0,0.0,2.0,88.0,5.0,3.0,25.0,SEMI,74.0,POOR,CITY,N,N,2.0,4.0,N,N,N,N,N,N,0.0
-122.343052605,47.6125019020001,2ND AVE AND LENORA ST,1.0,CITY,45,1,0.0,4.0,46.25,3.75,1.0,25.0,PRE,74.0,POOR,CITY,N,N,2.0,8.0,Y,N,N,N,N,N,0.0
-122.315442437,47.6612845810001,12TH AVE NE AND NE 45TH ST,1.0,CITY,24,4,0.0,4.0,64.5,4.0,1.0,22.5,SEMI,74.0,FAIR,CITY,N,N,4.0,16.0,N,Y,N,N,N,N,0.0
-122.323084879,47.6976904200001,5TH AVE NE AND NE 95TH ST,2.0,HALFPED,8,2,45.0,4.0,64.25,5.0,1.0,22.5,SEMI,74.0,POOR,HALFPED,Y,N,2.0,4.0,N,N,N,N,N,N,0.0
-122.263544679,47.675722427,SAND POINT WAY NE AND NE 65TH ST,1.0,CITY,20,0,0.0,4.0,52.5,2.25,3.0,26.25,SEMI,74.0,POOR,CITY,N,N,9.0,16.0,N,N,N,N,N,N,0.0
-122.345005819,47.618560546,6TH AVE AND DENNY WAY,1.0,CITY,49,0,0.0,3.0,58.333333333333336,1.6666666666666667,3.0,25.0,SEMI,74.0,FAIR,CITY,N,Y,12.0,8.0,N,Y,N,N,N,N,0.0
-122.347608843,47.6107624850001,ALASKAN WAY AND BLANCHARD ST,1.0,HALFPED,2,1,30.0,2.0,67.0,0.0,3.0,25.0,SEMI,74.0, ,HALFPED,Y,N,2.0,0.0,N,N,N,N,N,N,2.0
-122.386367979,47.668679968,BALLARD AVE NW AND NW MARKET ST,2.0,HALFPED,7,2,32.5,3.0,26.666666666666668,1.6666666666666667,1.3333333333333333,23.33333333333333,PRE,74.0,POOR,HALFPED,Y,N,2.0,2.0,N,N,N,N,N,N,18.0
-122.334191161,47.5982917160001,1ST AVE S AND S KING ST,2.0,CITY,78,0,0.0,4.0,33.25,0.75,2.0,23.75,SEMI,74.0,FAIR,CITY,N,N,0.0,0.0,N,N,N,N,N,N,0.0
-122.343934412,47.6153689170001,4TH AVE AND BELL ST,1.0,CITY,24,1,0.0,4.0,42.5,0.25,1.0,22.5,PRE,74.0,FAIR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.330342447,47.5999913150001,2ND AV ET S AND S MAIN ST,1.0,CITY,23,2,514.5,4.0,84.25,2.0,0.5,25.0,PRE,74.0,POOR,CITY,N,N,0.0,20.0,Y,N,N,N,N,N,0.0
-122.337086798,47.6072990590001,2ND AVE AND UNIVERSITY ST,1.0,CITY,66,0,0.0,4.0,46.25,5.5,2.0,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,Y,N,N,N,N,N,0.0
-122.360479084,47.5246933450001,DELRIDGE WAY SW AND SW TRENTON ST,1.0,CITY,65,4,37.5,4.0,74.0,5.0,2.25,23.75,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.336683428,47.6102140420001,4TH AVE AND PIKE ST,1.0,CITY,50,0,0.0,4.0,79.0,0.75,1.75,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,16.0,Y,N,N,N,N,N,0.0
-122.347418744,47.649240122,TROLL AVE N AND N 34TH ST,1.0,NONE,27,1,30.0,3.0,59.333333333333336,4.666666666666667,2.0,23.33333333333333,SEMI,74.0,EXCELLENT,NONE,N,N,4.0,8.0,Y,N,N,N,N,N,0.0
-122.37888428,47.668671031,17TH AVE NW AND NW MARKET ST,2.0,CITY,33,4,40.0,4.0,31.5,1.75,1.0,22.5,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.321438929,47.547502954,CORSON AVE S AND S MICHIGAN ST,1.0,CITY,127,1,35.0,3.0,92.33333333333331,0.0,3.0,25.0,FULL,74.0,POOR,CITY,N,N,8.0,16.0,N,N,N,N,N,N,0.0
-122.313357169,47.6866889670001,LAKE CITY WAY NE AND NE 80TH ST,1.0,CITY,100,2,47.5,4.0,22.5,2.25,1.0,28.75,SEMI,74.0,POOR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.306688562,47.683046963,20TH AVE NE AND NE 75TH ST,1.0,CITY,21,4,41.25,4.0,74.5,3.75,1.5,25.0,SEMI,74.0,FAIR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.279908635,47.527872653,M L KING JR ER WAY S AND S THISTLE ST,1.0,HALFPED,4,0,0.0,1.0,0.0,4.0,0.0,20.0,SEMI,74.0,GOOD,HALFPED,N,N,3.0,4.0,N,N,N,N,N,N,0.0
-122.333577131,47.61628073,STEWART ST AND TERRY AVE,1.0,CITY,11,2,0.0,4.0,40.5,1.75,2.0,22.5,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.310151237,47.615589863,17TH AVE AND E MADISON ST,1.0,CITY,54,1,35.0,4.0,56.25,2.0,1.0,22.5,SEMI,74.0,POOR,CITY,N,N,8.0,8.0,N,N,N,N,N,N,0.0
-122.290273357,47.6757834920001,35TH AVE NE AND NE 65TH ST,2.0,CITY,55,4,34.5,4.0,69.25,4.75,2.25,25.0,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.339680068,47.571700327,EAST MARGINAL WAY S AND S SPOKANE NR ST,2.0,CITY,32,1,999.0,2.0,88.0,0.0,1.5,25.0,FULL,74.0,POOR,CITY,N,N,6.0,16.0,N,Y,N,N,N,N,0.0
-122.329059639,47.5696496300001,4TH AVE S AND W SEA BR EB 4 AV OFF RP,1.0,CITY,6,0,0.0,3.0,67.33333333333333,0.0,1.3333333333333333,26.666666666666668,FULL,74.0,GOOD,CITY,N,N,4.0,0.0,N,N,N,Y,N,N,0.0
-122.290557042,47.6966312270001,35TH AVE NE AND NE 94TH ST,2.0,FS,4,1,35.0,4.0,75.0,3.75,1.0,22.5,SEMI,74.0,GOOD,FS,N,N,0.0,0.0,N,N,N,N,N,N,0.0
-122.300651548,47.675774221,25TH AVE NE AND NE 65TH ST,1.0,CITY,44,3,42.66666666666666,4.0,65.5,2.5,2.5,25.0,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.290531178,47.6974587970001,35TH AVE NE AND NE 95TH ST,2.0,CITY,59,0,0.0,4.0,68.25,4.0,2.75,25.0,SEMI,74.0,FAIR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.327488552,47.6816580810001,LATONA AVE NE AND EAST GREEN LAKE DR N,2.0,CITY,22,3,40.0,3.0,38.333333333333336,3.333333333333333,2.0,25.0,SEMI,74.0,POOR,CITY,N,N,6.0,8.0,Y,N,N,N,N,N,0.0
-122.302777065,47.6061755710001,23RD AVE AND E JEFFERSON ST,1.0,CITY,50,4,33.5,3.0,81.33333333333333,5.666666666666667,2.0,25.0,SEMI,74.0,FAIR,CITY,N,N,12.0,8.0,N,N,N,N,N,N,0.0
-122.332306628,47.6154886670001,HOWELL ST AND TERRY AVE,1.0,CITY,14,2,0.0,4.0,14.5,0.75,2.0,22.5,SEMI,74.0,GOOD,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.293511887,47.560821436,M L KING JR WR WAY S AND S ALASKA ST,1.0,CITY,36,0,0.0,2.0,48.0,1.5,2.0,25.0,SEMI,74.0,GOOD,CITY,N,N,11.0,16.0,N,Y,N,N,N,N,0.0
-122.330275807,47.5991986920001,3RD AVE S AND S JACKSON ST,1.0,CITY,4,5,205.2,3.0,77.0,4.333333333333333,2.0,25.0,PRE,74.0,POOR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.312759951,47.597491635,RAINIER AVE S AND S WELLER ST,1.0,HALFPED,56,1,33.0,4.0,59.0,5.0,1.0,22.5,SEMI,74.0,POOR,HALFPED,Y,N,2.0,4.0,N,N,N,N,N,N,0.0
-122.313197533,47.534267254,16TH AVE S AND EAST MARGINAL WAY S,1.0,CITY,35,1,60.0,3.0,63.0,0.0,1.6666666666666667,30.0,SEMI,74.0,POOR,CITY,N,N,0.0,0.0,N,Y,Y,N,N,N,1.0
-122.355164902,47.5173603810001,DELRIDGE WAY SW AND SW ROXBURY ST,1.0,CITY,66,1,35.0,3.0,49.66666666666666,0.6666666666666666,1.3333333333333333,25.0,SEMI,74.0,GOOD,CITY,N,N,0.0,16.0,N,Y,N,N,N,N,0.0
-122.302211072,47.537344832,AIRPORT WAY S AND S OTHELLO ST,1.0,CITY,1,2,35.0,2.0,49.0,0.0,3.0,32.5,SEMI,74.0,POOR,CITY,N,N,0.0,0.0,N,N,N,N,Y,N,15.0
-122.333152642,47.6130639350001,8TH AVE AND PINE ST,1.0,CITY,17,3,10.0,4.0,65.0,3.75,2.0,25.0,PRE,74.0,GOOD,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.344771985,47.611172771,LENORA ST AND WESTERN AVE,2.0,CITY,16,1,32.0,4.0,13.0,6.75,1.5,23.75,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.329531012,47.555636447,4TH AVE S AND S DAWSON ST,1.0,CITY,46,1,45.0,4.0,59.5,0.5,1.0,25.0,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,Y,N,N,Y,N,0.0
-122.311937419,47.6648928110001,15TH AVE NE AND NE 50TH ST,1.0,CITY,97,4,33.0,4.0,88.5,4.0,2.5,25.0,PRE,74.0,POOR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.317841588,47.6560178170001,EASTLAKE AVE NE AND ROOSEVELT WAY NE,1.0,CITY,3,0,0.0,3.0,86.0,3.0,2.0,25.0,SEMI,74.0,FAIR,CITY,N,N,0.0,0.0,N,Y,N,N,N,N,0.0
-122.32286256,47.664975365,5TH AVE NE AND NE 50TH ST,1.0,STATE,46,3,55.0,4.0,25.0,3.75,1.5,23.75,FULL,74.0, ,STATE,N,N,6.0,0.0,N,Y,N,N,N,N,0.0
-122.366023399,47.6759853470001,8TH AVE NW AND NW 65TH ST,2.0,CITY,38,3,45.0,4.0,61.5,3.25,1.5,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,Y,N,N,N,N,0.0
-122.32736101,47.6084086760001,9TH AVE AND MADISON ST,1.0,CITY,42,1,0.0,4.0,57.75,7.5,2.5,25.0,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.35409848,47.6245755200001,MERCER ST AND WARREN AVE N,1.0,NONE,43,1,55.0,4.0,41.5,2.0,1.5,22.5,FULL,74.0, ,NONE,N,N,8.0,0.0,N,N,N,Y,Y,Y,1.0
-122.317423431,47.663117744,ROOSEVELT WAY NE AND NE 47TH ST,1.0,CITY,39,2,55.0,4.0,76.5,2.75,1.0,23.75,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.362695112,47.6221402690001,ELLIOTT AVE W AND W HARRISON ST,1.0,CITY,47,2,36.5,3.0,79.66666666666667,1.3333333333333333,1.3333333333333333,25.0,SEMI,74.0,POOR,CITY,N,N,8.0,8.0,N,Y,N,N,N,N,0.0
-122.343675016,47.622060832,7TH AVE N AND HARRISON ST,1.0,NONE,32,0,0.0,1.0,0.0,3.0,2.0,40.0,SEMI,74.0, ,NONE,N,N,8.0,0.0,N,Y,N,N,N,N,0.0
-122.355299626,47.6869419120001,GREENWOOD AVE N AND N 80TH ST,2.0,CITY,23,4,39.75,4.0,73.5,3.25,1.5,25.0,SEMI,74.0,GOOD,CITY,N,N,0.0,8.0,N,Y,N,Y,N,N,0.0
-122.348673307,47.6134795880001,BATTERY ST AND WESTERN AVE,1.0,CITY,42,2,0.0,4.0,40.75,6.25,0.75,22.5,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.288095735,47.5512302710001,M L KING JR WR WAY S AND S ORCAS ST,1.0,CITY,96,0,0.0,2.0,22.0,0.0,0.0,25.0,FULL,74.0,GOOD,CITY,N,N,10.0,16.0,N,Y,N,N,N,N,0.0
-122.376215884,47.561065641,35TH AVE SW AND SW ALASKA ST,1.0,CITY,13,1,33.0,3.0,41.66666666666666,6.666666666666667,2.333333333333333,25.0,SEMI,74.0,FAIR,CITY,N,N,6.0,6.0,N,Y,N,N,N,N,0.0
-122.33443632,47.61561648,9TH AVE AND STEWART ST,1.0,CITY,16,4,7.5,4.0,63.0,2.75,1.5,25.0,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.342775402,47.6485407280001,STONE WAY N AND N 34TH ST,1.0,CITY,24,1,35.0,4.0,61.75,1.5,1.5,25.0,FULL,74.0,POOR,CITY,N,N,8.0,16.0,Y,Y,N,N,N,N,0.0
-122.303774133,47.709130228,24TH AVE NE AND NE NORTHGATE WAY,1.0,CITY,4,2,519.5,4.0,85.0,5.5,3.0,23.75,SEMI,74.0,POOR,CITY,N,N,2.0,12.0,N,N,N,N,N,N,0.0
-122.330297459,47.6032326540001,4TH AVE AND JAMES ST,1.0,CITY,74,0,0.0,4.0,62.0,8.0,2.0,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,Y,N,N,N,N,N,0.0
-122.269718991,47.5201471610001,51ST AVE S AND RAINIER AVE S,1.0,CITY,43,0,0.0,3.0,62.0,1.3333333333333333,2.333333333333333,25.0,SEMI,74.0,POOR,CITY,N,N,6.0,6.0,N,Y,N,N,N,N,0.0
-122.331858561,47.6176095340001,MINOR AVE AND STEWART ST,1.0,CITY,44,3,0.0,4.0,49.25,1.0,1.25,22.5,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.303635351,47.612933104,22ND AVE AND E UNION ST,2.0,NONE,18,3,46.66666666666666,4.0,34.25,2.0,1.5,22.5,SEMI,74.0,GOOD,NONE,Y,N,2.0,2.0,N,N,N,N,N,N,0.0
-122.344936819,47.7195722110001,AURORA AVE N AND N 125TH ST,1.0,CITY,74,0,0.0,4.0,9.0,2.25,1.0,30.0,FULL,74.0,FAIR,CITY,N,N,8.0,8.0,N,Y,N,Y,N,N,32.0
-122.326970315,47.604625179,7TH AVE AND JAMES ST,1.0,STATE,84,5,19.8,3.0,41.66666666666666,10.666666666666666,1.6666666666666667,25.0,FULL,74.0, ,STATE,N,N,4.0,0.0,N,N,N,N,N,N,0.0
-122.328470753,47.6079445250001,8TH AVE AND MADISON ST,1.0,CITY,40,3,0.0,4.0,42.5,3.75,1.0,23.75,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.329166679,47.6251205180001,EASTLAKE AVE E AND LAKEVIEW BLVD E,1.0,CITY,7,0,0.0,3.0,49.333333333333336,3.0,2.333333333333333,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.349606085,47.614031218,WALL ST AND WESTERN AVE,1.0,CITY,43,2,0.0,4.0,37.5,6.25,3.0,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.339439176,47.5644997960001,EAST MARGINAL WAY S AND S IDAHO ST,1.0,CITY,37,0,0.0,3.0,66.66666666666667,0.0,1.3333333333333333,33.333333333333336,SEMI,74.0,POOR,CITY,N,N,2.0,8.0,N,Y,N,Y,Y,N,1.0
-122.342634087,47.6146003980001,4TH AVE AND BLANCHARD ST,1.0,CITY,25,1,0.0,4.0,51.5,1.0,2.0,22.5,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.360801333,47.66692039,3RD AVE NW AND NW MARKET ST,1.0,CITY,35,2,62.5,4.0,67.0,3.5,1.0,25.0,SEMI,74.0,POOR,CITY,N,N,6.0,12.0,N,N,N,N,N,N,0.0
-122.334279167,47.623162414,FAIRVIEW AVE N AND REPUBLICAN ST,1.0,CITY,42,2,34.0,4.0,42.5,4.5,1.5,25.0,FULL,74.0,GOOD,CITY,N,N,12.0,16.0,N,Y,N,N,N,Y,0.0
-122.355453142,47.6186020660001,1ST AVE AND DENNY WAY,1.0,CITY,68,2,36.5,3.0,63.0,2.6666666666666665,1.6666666666666667,25.0,SEMI,74.0,POOR,CITY,N,N,0.0,12.0,N,N,N,Y,N,N,0.0
-122.34460803,47.6978087520001,AURORA AVE N AND N 95TH ST,1.0,NONE,35,1,40.0,3.0,27.666666666666668,0.6666666666666666,1.3333333333333333,26.666666666666668,FULL,74.0, ,NONE,N,N,8.0,0.0,N,N,N,N,N,N,0.0
-122.338465375,47.6208740820001,THOMAS ST AND WESTLAKE AVE N,1.0,CITY,28,2,29.0,4.0,59.25,1.75,1.5,22.5,SEMI,74.0,GOOD,CITY,N,N,16.0,8.0,N,N,N,N,N,N,1.0
-122.34450323,47.686942205,AURORA AVE N AND N 80TH ST,1.0,CITY,61,1,55.0,4.0,31.25,3.0,1.0,27.5,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,Y,N,N,Y,N,13.0
-122.328004997,47.612472315,BOREN AVE AND UNION ST,1.0,CITY,14,3,11.0,4.0,43.0,6.5,1.5,22.5,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,3.0
-122.346088801,47.6621273420001,GREEN LAKE WAY N AND N 46TH ST,1.0,CITY,49,1,32.0,4.0,75.75,5.25,2.5,25.0,FULL,74.0,POOR,CITY,N,N,12.0,20.0,N,N,N,N,N,N,0.0
-122.317607928,47.692190268,ROOSEVELT WAY NE AND NE 88TH ST,1.0,HALFPED,3,3,43.333333333333336,4.0,90.25,2.75,1.5,22.5,SEMI,74.0, ,HALFPED,Y,N,2.0,0.0,N,N,N,N,N,N,0.0
-122.288138261,47.5136530680001,AIRPORT WAY S AND S NORFOLK ST,1.0,CITY,1,0,0.0,3.0,47.333333333333336,0.0,2.0,30.0,SEMI,74.0,POOR,CITY,N,N,0.0,0.0,N,Y,N,Y,N,N,19.0
-122.384745547,47.668678389,LEARY AVE NW AND NW MARKET ST,1.0,CITY,36,1,35.0,3.0,22.666666666666668,1.3333333333333333,2.0,25.0,PRE,74.0,POOR,CITY,N,N,0.0,24.0,N,N,N,N,N,N,0.0
-122.296199195,47.612940559,M L KING JR WAY AND E UNION ST,2.0,CITY,24,2,40.0,4.0,47.0,4.25,3.0,25.0,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,Y,N,N,N,N,0.0
-122.347801529,47.734129007,LINDEN AVE N AND N 145TH ST,1.0,CITY,45,2,55.0,3.0,46.66666666666666,1.3333333333333333,3.333333333333333,31.666666666666668,SEMI,74.0,FAIR,CITY,N,N,4.0,18.0,N,N,N,N,N,N,0.0
-122.337131535,47.6245477430001,MERCER SR ST AND TERRY AVE N,1.0,CITY,29,1,33.0,2.0,50.0,1.0,0.0,25.0,SEMI,74.0,FAIR,CITY,N,N,10.0,16.0,N,N,N,N,N,Y,0.0
-122.294005642,47.5729186040001,RAINIER AVE S AND S WALDEN ST,1.0,CITY,91,5,226.6,4.0,37.75,2.0,2.0,22.5,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.329645383,47.6025199380001,4TH AVE AND JEFFERSON ST,1.0,CITY,17,4,0.0,4.0,38.0,7.25,0.5,22.5,PRE,74.0,FAIR,CITY,N,N,0.0,12.0,N,N,N,N,N,N,0.0
